replay,user,group,puzzle,ActiveTime,InactiveTime,CreateShape,RotateShape,MoveShape,ScaleShape,DeleteFigure,RotateView,Snapshots,CheckSolution,cube,pyramid,ramp,cylinder,cone,sphere
9. Scaling Round Objects~1,245b1824b004e18dc67f195876944f29,cb71040b5bd1341a34afc24961536ebd,9. Scaling Round Objects,467.4989069999997,0.0,2,0,5,36,0,72,16,1,0,0,0,1,1,0
4. Match Silhouettes~1,245b1824b004e18dc67f195876944f29,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,428.6891270000002,0.0,3,0,47,0,1,65,16,3,2,1,0,0,0,0
1. One Box~1,245b1824b004e18dc67f195876944f29,cb71040b5bd1341a34afc24961536ebd,1. One Box,52.393013,0.0,2,0,0,0,1,0,0,1,2,0,0,0,0,0
5. Removing Objects~1,245b1824b004e18dc67f195876944f29,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,186.91477400000005,0.0,6,0,8,0,2,20,4,1,1,2,0,0,3,0
2. Separated Boxes~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,103.92554900000006,0.0,2,0,3,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,145.06260700000004,0.0,1,0,9,10,0,4,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,153.691634,288.702064,1,0,1,34,0,5,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,21.038581999999998,0.0,1,1,2,0,0,0,0,1,0,1,0,0,0,0
4. Match Silhouettes~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,295.09067300000004,0.0,9,0,23,0,3,0,0,3,5,4,0,0,0,0
1. One Box~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,1. One Box,44.935294999999996,32.023861,1,0,28,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,b850165f89f378954e3a6454177711e4,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,93.98039100000001,395.00572500000004,5,0,0,0,0,0,0,2,1,2,0,0,2,0
Bird Fez~1,55136b14de831d3766fb638203cf2f1d,cb71040b5bd1341a34afc24961536ebd,Bird Fez,1058.6519559999992,0.0,7,31,97,7,4,162,0,8,2,0,0,0,2,3
Pi Henge~1,55136b14de831d3766fb638203cf2f1d,cb71040b5bd1341a34afc24961536ebd,Pi Henge,327.54721799999993,0.0,3,0,42,21,0,11,0,6,3,0,0,0,0,0
45-Degree Rotations~1,55136b14de831d3766fb638203cf2f1d,cb71040b5bd1341a34afc24961536ebd,45-Degree Rotations,252.069263,0.0,5,52,24,0,0,18,0,5,0,0,4,0,0,1
3. Rotate a Pyramid~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,40.666641,0.0,1,3,2,0,0,0,0,1,0,1,0,0,0,0
8. Combine 2 Ramps~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,8. Combine 2 Ramps,150.60081399999999,0.0,4,22,3,0,2,0,0,1,0,0,4,0,0,0
4. Match Silhouettes~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,141.20362800000004,0.0,3,0,4,0,0,6,0,2,1,2,0,0,0,0
Tetromino~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Tetromino,36.168952,0.0,2,0,0,2,0,0,0,1,2,0,0,0,0,0
7. Max 2 Boxes~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,67.11086800000001,0.0,3,0,4,2,2,0,0,2,3,0,0,0,0,0
Pi Henge~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Pi Henge,371.44946600000003,0.0,10,0,18,31,4,1,0,1,10,0,0,0,0,0
9. Scaling Round Objects~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,9. Scaling Round Objects,335.67515899999984,0.0,4,0,15,37,2,2,0,4,0,0,0,2,2,0
45-Degree Rotations~3,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,45-Degree Rotations,95.518128,0.0,5,12,16,0,0,1,0,1,0,0,4,0,0,1
1. One Box~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,1. One Box,28.462989999999998,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~2,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,38.927153000000004,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,81.234389,0.0,2,0,1,0,0,0,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,228.82158900000005,0.0,2,0,0,19,1,8,0,4,0,0,2,0,0,0
Pyramids are Strange~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Pyramids are Strange,156.58137299999999,0.0,5,14,0,13,1,2,1,2,0,5,0,0,0,0
Square Cross-Sections~2,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Square Cross-Sections,72.71938999999999,412.945868,3,10,0,0,0,0,0,3,0,1,1,1,0,0
Bird Fez~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Bird Fez,218.36157000000009,214.703888,10,14,4,11,7,1,0,3,3,3,0,2,0,2
Sugar Cones~1,b25afda10342aa07780ccf349f6f3015,cb71040b5bd1341a34afc24961536ebd,Sugar Cones,75.152439,0.0,2,4,1,0,0,0,1,2,0,0,0,0,2,0
2. Separated Boxes~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,137.11730600000004,69.71535399999999,3,0,24,0,1,0,0,4,3,0,0,0,0,0
6. Stretch a Ramp~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,186.02528800000007,0.0,1,0,5,16,0,16,0,3,0,0,1,0,0,0
7. Max 2 Boxes~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,32.677,0.0,1,0,0,5,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,435.417572,0.0,7,28,32,0,6,7,0,3,0,7,0,0,0,0
8. Combine 2 Ramps~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,8. Combine 2 Ramps,638.8406209999997,0.0,9,52,37,0,7,15,0,3,0,0,9,0,0,0
9. Scaling Round Objects~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,9. Scaling Round Objects,219.7910000000001,0.0,3,0,23,16,1,8,0,1,0,0,0,1,2,0
4. Match Silhouettes~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,419.7574959999999,0.0,11,0,40,0,9,13,3,6,6,5,0,0,0,0
1. One Box~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,1. One Box,30.713009,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,54417fb66f18dc9566731e6f9033ba7c,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,124.73372599999999,0.0,3,0,4,0,1,8,0,2,1,1,0,0,1,0
1. One Box~1,b478c820d69d14fef95a7d533246cfe2,cb71040b5bd1341a34afc24961536ebd,1. One Box,45.858368000000006,0.0,1,0,11,0,0,0,1,1,1,0,0,0,0,0
1. One Box~1,e42c1c9f7c7267e0ec513ab911b1b498,cb71040b5bd1341a34afc24961536ebd,1. One Box,25.712917,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2. Separated Boxes~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,53.562938,0.0,2,0,5,0,0,0,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,137.59711199999998,0.0,2,0,2,19,0,7,0,1,0,0,2,0,0,0
Tetromino~2,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Tetromino,18.829591999999998,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
7. Max 2 Boxes~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,119.35689299999999,0.0,2,0,9,14,0,4,0,1,2,0,0,0,0,0
3. Rotate a Pyramid~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,132.612964,0.0,1,14,10,0,0,0,0,4,0,1,0,0,0,0
Bird Fez~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Bird Fez,111.97178099999998,0.0,3,2,8,1,0,12,0,2,1,1,0,0,0,1
8. Combine 2 Ramps~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,8. Combine 2 Ramps,132.080483,0.0,2,16,8,0,0,10,0,1,0,0,2,0,0,0
Pi Henge~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Pi Henge,78.72277600000001,0.0,3,0,4,5,0,0,0,2,3,0,0,0,0,0
Object Limits~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Object Limits,393.1647180000001,160.405219,1,0,14,30,0,13,6,7,1,0,0,0,0,0
Pyramids are Strange~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Pyramids are Strange,230.21837399999998,0.0,4,19,2,1,0,3,1,5,0,4,0,0,0,0
Boxes Obscure Spheres~4,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Boxes Obscure Spheres,642.2790940000002,247.52743,9,14,42,4,2,57,6,8,4,0,0,3,0,2
Square Cross-Sections~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,Square Cross-Sections,226.56583400000008,0.0,8,6,20,2,3,0,0,2,1,2,2,1,0,2
9. Scaling Round Objects~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,9. Scaling Round Objects,250.532647,0.0,4,0,23,21,0,8,0,2,0,0,0,2,2,0
45-Degree Rotations~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,45-Degree Rotations,156.285981,0.0,5,8,10,0,0,4,0,2,0,0,4,0,0,1
4. Match Silhouettes~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,65.29464399999998,0.0,6,0,1,0,0,1,0,1,5,1,0,0,0,0
1. One Box~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,1. One Box,73.942349,41.371872,3,0,4,0,0,0,0,1,3,0,0,0,0,0
1. One Box~2,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,1. One Box,30.037187999999997,0.0,1,0,0,0,0,8,0,1,1,0,0,0,0,0
5. Removing Objects~1,5c5f8fb35c0db55cea793e0b85c01d19,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,674.6066569999998,129.785472,25,0,34,0,8,41,1,5,3,9,0,0,13,0
2. Separated Boxes~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,49.62527899999999,0.0,2,0,5,0,0,5,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,774.8324119999999,0.0,6,0,0,213,5,81,10,16,0,0,6,0,0,0
7. Max 2 Boxes~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,155.59875200000002,0.0,5,0,0,68,4,2,0,3,5,0,0,0,0,0
3. Rotate a Pyramid~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,59.206694,0.0,1,5,5,0,0,3,1,2,0,1,0,0,0,0
8. Combine 2 Ramps~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,8. Combine 2 Ramps,444.2815359999999,0.0,8,28,40,0,4,40,4,1,0,0,8,0,0,0
9. Scaling Round Objects~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,9. Scaling Round Objects,256.8568420000001,0.0,4,0,55,104,2,12,12,6,0,0,0,2,2,0
4. Match Silhouettes~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,616.2395840000006,32.608295,8,0,141,0,6,32,0,16,4,4,0,0,0,0
1. One Box~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,1. One Box,27.951449,0.0,1,0,2,0,0,1,0,1,1,0,0,0,0,0
5. Removing Objects~1,b6bb897191ae7db466d040eff341f576,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,81.54804700000001,0.0,5,0,4,0,3,6,0,2,1,2,0,0,2,0
2. Separated Boxes~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,2. Separated Boxes,651.8335420000004,112.423562,11,0,39,0,5,26,2,1,11,0,0,0,0,0
6. Stretch a Ramp~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,6. Stretch a Ramp,104.95348800000002,0.0,2,0,0,11,0,2,0,2,0,0,2,0,0,0
7. Max 2 Boxes~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,7. Max 2 Boxes,146.41511000000003,0.0,1,0,0,35,0,0,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,3. Rotate a Pyramid,97.53066600000001,0.0,1,1,2,0,0,0,0,2,0,1,0,0,0,0
4. Match Silhouettes~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,4. Match Silhouettes,73.969029,30.896852,2,0,3,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,1. One Box,37.188535,38.144475,1,0,6,0,0,0,0,1,1,0,0,0,0,0
1. One Box~2,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,1. One Box,31.455762,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,bf76c066852c378feeaf64cbc6eef4f9,cb71040b5bd1341a34afc24961536ebd,5. Removing Objects,97.60644799999999,199.285196,3,0,4,0,0,0,0,1,1,1,0,0,1,0
3. Rotate a Pyramid~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,3. Rotate a Pyramid,47.889955,0.0,1,3,2,0,0,7,0,1,0,1,0,0,0,0
Angled Silhouette~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Angled Silhouette,29.867215000000005,0.0,4,4,0,0,0,0,0,1,2,2,0,0,0,0
8. Combine 2 Ramps~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,8. Combine 2 Ramps,28.168158999999996,0.0,2,4,4,0,0,0,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,4. Match Silhouettes,770.8297289999997,82.567595,10,0,105,0,2,46,8,19,4,6,0,0,0,0
7. Max 2 Boxes~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,7. Max 2 Boxes,21.928569000000003,0.0,1,0,2,2,0,0,0,1,1,0,0,0,0,0
Warm Up~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Warm Up,33.172056000000005,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
Pi Henge~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Pi Henge,63.73594999999998,0.0,8,0,14,0,0,2,0,1,8,0,0,0,0,0
9. Scaling Round Objects~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,9. Scaling Round Objects,49.241803000000004,0.0,2,0,9,10,0,0,0,1,0,0,0,1,1,0
45-Degree Rotations~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,45-Degree Rotations,42.245241,0.0,5,10,0,0,0,0,0,1,0,0,4,0,0,1
1. One Box~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,1. One Box,14.409467999999999,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,5. Removing Objects,22.240523,0.0,2,0,2,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,2. Separated Boxes,73.94320400000001,0.0,2,0,5,0,0,0,0,3,2,0,0,0,0,0
6. Stretch a Ramp~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,6. Stretch a Ramp,35.85934,0.0,1,0,2,2,0,1,0,1,0,0,1,0,0,0
Pyramids are Strange~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Pyramids are Strange,42.989157,0.0,4,4,0,5,0,1,0,1,0,4,0,0,0,0
Boxes Obscure Spheres~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Boxes Obscure Spheres,96.40634699999995,0.0,8,4,4,0,0,0,0,1,4,0,0,3,0,1
Square Cross-Sections~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Square Cross-Sections,82.425908,0.0,4,6,0,0,1,0,0,2,0,1,1,1,1,0
Stranger Shapes~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Stranger Shapes,125.46543700000004,0.0,2,4,13,7,0,3,3,2,0,2,0,0,0,0
Bird Fez~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Bird Fez,55.495025999999996,0.0,3,2,11,1,0,2,0,1,0,0,0,1,1,1
Object Limits~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Object Limits,40.63478699999999,0.0,1,0,0,8,0,0,0,2,1,0,0,0,0,0
Sugar Cones~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Sugar Cones,25.018235,0.0,2,4,1,0,0,0,0,1,0,0,0,0,2,0
Tall and Small~1,9e663ef15cba5a9afa81c93d878e0142,7a01ab37bd2729626dcaf96166390315,Tall and Small,99.18946500000003,43.733389,2,0,15,9,0,1,3,2,1,0,0,0,0,1
2. Separated Boxes~1,1a59df3d27c2f1544da042110abbff28,7a01ab37bd2729626dcaf96166390315,2. Separated Boxes,53.129149,0.0,2,0,3,0,0,0,0,2,2,0,0,0,0,0
3. Rotate a Pyramid~1,1a59df3d27c2f1544da042110abbff28,7a01ab37bd2729626dcaf96166390315,3. Rotate a Pyramid,280.943014,154.05106999999998,3,33,24,0,1,4,0,6,0,3,0,0,0,0
1. One Box~1,1a59df3d27c2f1544da042110abbff28,7a01ab37bd2729626dcaf96166390315,1. One Box,107.30850199999998,164.302164,1,0,23,0,0,0,0,1,1,0,0,0,0,0
More Than Meets Your Eye~2,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,More Than Meets Your Eye,124.866765,0.0,8,12,17,9,1,1,2,1,6,0,2,0,0,0
3. Rotate a Pyramid~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,3. Rotate a Pyramid,14.368994,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Angled Silhouette,42.211042,0.0,3,4,2,3,0,0,0,1,1,2,0,0,0,0
8. Combine 2 Ramps~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,8. Combine 2 Ramps,93.256524,0.0,3,8,12,0,1,0,1,1,0,0,3,0,0,0
4. Match Silhouettes~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,4. Match Silhouettes,34.980166000000004,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
Bull Market~4,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Bull Market,233.5361049999999,0.0,7,22,65,1,2,9,13,6,0,2,0,0,4,1
7. Max 2 Boxes~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,7. Max 2 Boxes,22.828142,0.0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
Warm Up~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Warm Up,24.045236,0.0,2,0,0,2,0,0,0,1,2,0,0,0,0,0
Pi Henge~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Pi Henge,45.49071100000001,0.0,3,0,2,5,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,9. Scaling Round Objects,35.102683999999996,0.0,2,0,3,3,0,0,0,1,0,0,0,1,1,0
45-Degree Rotations~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,45-Degree Rotations,37.63755400000001,0.0,5,8,0,0,0,0,0,1,0,0,4,0,0,1
1. One Box~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,1. One Box,12.453873,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,5. Removing Objects,78.74257500000002,0.0,5,0,2,0,4,0,0,3,1,3,0,0,1,0
2. Separated Boxes~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,2. Separated Boxes,59.100045,0.0,2,0,14,0,0,0,0,3,2,0,0,0,0,0
6. Stretch a Ramp~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,6. Stretch a Ramp,45.504222,0.0,2,0,0,4,1,0,0,2,0,0,2,0,0,0
Not Bird~5,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Not Bird,235.64446999999998,0.0,6,6,46,7,3,22,9,4,1,1,0,1,0,3
Pyramids are Strange~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Pyramids are Strange,177.15394099999995,0.0,8,21,0,22,0,2,0,6,0,8,0,0,0,0
Boxes Obscure Spheres~5,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Boxes Obscure Spheres,138.1708760000001,30.881584,9,4,20,0,5,3,0,4,3,0,0,2,0,4
Square Cross-Sections~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Square Cross-Sections,120.269048,0.0,4,4,0,7,1,9,1,4,0,1,1,1,0,1
Stranger Shapes~2,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Stranger Shapes,265.687086,35.907647,2,12,19,15,0,16,4,8,0,2,0,0,0,0
Zzz~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Zzz,31.064062,0.0,4,0,0,0,0,0,0,1,0,0,0,2,2,0
Unnecessary~2,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Unnecessary,287.63050899999996,0.0,7,2,31,0,4,13,18,10,0,0,0,2,3,2
Bird Fez~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Bird Fez,42.03438899999999,0.0,3,2,1,1,0,5,0,1,1,1,0,0,0,1
Ramp Up and Can It~2,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Ramp Up and Can It,151.20147499999996,0.0,6,0,18,0,4,5,1,5,0,0,4,2,0,0
Object Limits~2,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Object Limits,51.297261,0.0,1,0,0,7,0,0,0,3,1,0,0,0,0,0
Sugar Cones~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Sugar Cones,24.725489,0.0,2,4,1,0,0,0,0,1,0,0,0,0,2,0
Tall and Small~1,5724b11c82858d1aa6e80f800fda71df,7a01ab37bd2729626dcaf96166390315,Tall and Small,76.635157,0.0,2,0,7,9,0,4,0,3,1,0,0,0,0,1
2. Separated Boxes~1,6fb00a0a9c2e6b84352abd12b0f53c0b,7a01ab37bd2729626dcaf96166390315,2. Separated Boxes,78.59065999999999,31.408491,3,0,13,0,1,0,0,3,3,0,0,0,0,0
3. Rotate a Pyramid~1,6fb00a0a9c2e6b84352abd12b0f53c0b,7a01ab37bd2729626dcaf96166390315,3. Rotate a Pyramid,23.327274000000003,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
4. Match Silhouettes~1,6fb00a0a9c2e6b84352abd12b0f53c0b,7a01ab37bd2729626dcaf96166390315,4. Match Silhouettes,51.94348499999998,0.0,2,0,1,0,0,4,0,2,1,1,0,0,0,0
1. One Box~1,6fb00a0a9c2e6b84352abd12b0f53c0b,7a01ab37bd2729626dcaf96166390315,1. One Box,29.162797,0.0,1,0,3,0,0,0,0,1,1,0,0,0,0,0
More Than Meets Your Eye~1,3346993e67759021d1f7d17052cae1bb,7a01ab37bd2729626dcaf96166390315,More Than Meets Your Eye,215.70412000000002,0.0,7,14,22,11,1,12,5,1,4,1,2,0,0,0
3. Rotate a Pyramid~1,3346993e67759021d1f7d17052cae1bb,7a01ab37bd2729626dcaf96166390315,3. Rotate a Pyramid,34.230087000000005,0.0,1,3,0,0,0,0,0,1,0,1,0,0,0,0
Angled Silhouette~1,3346993e67759021d1f7d17052cae1bb,7a01ab37bd2729626dcaf96166390315,Angled Silhouette,164.25368099999997,311.124652,3,10,3,5,0,13,0,4,1,2,0,0,0,0
8. Combine 2 Ramps~1,3346993e67759021d1f7d17052cae1bb,7a01ab37bd2729626dcaf96166390315,8. Combine 2 Ramps,62.74175799999999,0.0,2,4,2,0,0,2,0,1,0,0,2,0,0,0
